clip_id,audio_path,class_id,class_label,fold,hierarchy
9031-3-2-0,/Users/aleks/sound_datasets/urbansound8k/audio/fold1/9031-3-2-0.wav,3,dog_bark,1,"['human_animal', 'animal', 'dog_bark']"
203356-3-0-3,/Users/aleks/sound_datasets/urbansound8k/audio/fold1/203356-3-0-3.wav,3,dog_bark,1,"['human_animal', 'animal', 'dog_bark']"
103074-7-4-3,/Users/aleks/sound_datasets/urbansound8k/audio/fold1/103074-7-4-3.wav,7,jackhammer,1,"['mechanical', 'construction_tools', 'jackhammer']"
55020-4-0-14,/Users/aleks/sound_datasets/urbansound8k/audio/fold1/55020-4-0-14.wav,4,drilling,1,"['mechanical', 'construction_tools', 'drilling']"
43806-8-0-0,/Users/aleks/sound_datasets/urbansound8k/audio/fold1/43806-8-0-0.wav,8,siren,1,"['vehicle', 'vehicle_signal', 'siren']"
157867-8-0-15,/Users/aleks/sound_datasets/urbansound8k/audio/fold1/157867-8-0-15.wav,8,siren,1,"['vehicle', 'vehicle_signal', 'siren']"
180937-7-0-1,/Users/aleks/sound_datasets/urbansound8k/audio/fold1/180937-7-0-1.wav,7,jackhammer,1,"['mechanical', 'construction_tools', 'jackhammer']"
69304-9-0-15,/Users/aleks/sound_datasets/urbansound8k/audio/fold1/69304-9-0-15.wav,9,street_music,1,"['human_animal', 'human', 'street_music']"
172314-9-0-22,/Users/aleks/sound_datasets/urbansound8k/audio/fold1/172314-9-0-22.wav,9,street_music,1,"['human_animal', 'human', 'street_music']"
101415-3-0-3,/Users/aleks/sound_datasets/urbansound8k/audio/fold1/101415-3-0-3.wav,3,dog_bark,1,"['human_animal', 'animal', 'dog_bark']"
113205-5-1-1,/Users/aleks/sound_datasets/urbansound8k/audio/fold1/113205-5-1-1.wav,5,engine_idling,1,"['vehicle', 'vehicle_operation', 'engine_idling']"
180937-7-3-13,/Users/aleks/sound_datasets/urbansound8k/audio/fold1/180937-7-3-13.wav,7,jackhammer,1,"['mechanical', 'construction_tools', 'jackhammer']"
17592-5-1-2,/Users/aleks/sound_datasets/urbansound8k/audio/fold1/17592-5-1-2.wav,5,engine_idling,1,"['vehicle', 'vehicle_operation', 'engine_idling']"
179867-1-0-0,/Users/aleks/sound_datasets/urbansound8k/audio/fold1/179867-1-0-0.wav,1,car_horn,1,"['vehicle', 'vehicle_signal', 'car_horn']"
94868-1-1-0,/Users/aleks/sound_datasets/urbansound8k/audio/fold1/94868-1-1-0.wav,1,car_horn,1,"['vehicle', 'vehicle_signal', 'car_horn']"
98223-7-5-0,/Users/aleks/sound_datasets/urbansound8k/audio/fold1/98223-7-5-0.wav,7,jackhammer,1,"['mechanical', 'construction_tools', 'jackhammer']"
180937-7-4-5,/Users/aleks/sound_datasets/urbansound8k/audio/fold1/180937-7-4-5.wav,7,jackhammer,1,"['mechanical', 'construction_tools', 'jackhammer']"
159738-8-0-4,/Users/aleks/sound_datasets/urbansound8k/audio/fold1/159738-8-0-4.wav,8,siren,1,"['vehicle', 'vehicle_signal', 'siren']"
159738-8-0-5,/Users/aleks/sound_datasets/urbansound8k/audio/fold1/159738-8-0-5.wav,8,siren,1,"['vehicle', 'vehicle_signal', 'siren']"
43786-3-0-0,/Users/aleks/sound_datasets/urbansound8k/audio/fold1/43786-3-0-0.wav,3,dog_bark,1,"['human_animal', 'animal', 'dog_bark']"
132016-9-0-14,/Users/aleks/sound_datasets/urbansound8k/audio/fold1/132016-9-0-14.wav,9,street_music,1,"['human_animal', 'human', 'street_music']"
180937-7-4-4,/Users/aleks/sound_datasets/urbansound8k/audio/fold1/180937-7-4-4.wav,7,jackhammer,1,"['mechanical', 'construction_tools', 'jackhammer']"
197073-3-0-0,/Users/aleks/sound_datasets/urbansound8k/audio/fold1/197073-3-0-0.wav,3,dog_bark,1,"['human_animal', 'animal', 'dog_bark']"
180937-7-3-12,/Users/aleks/sound_datasets/urbansound8k/audio/fold1/180937-7-3-12.wav,7,jackhammer,1,"['mechanical', 'construction_tools', 'jackhammer']"
17592-5-1-3,/Users/aleks/sound_datasets/urbansound8k/audio/fold1/17592-5-1-3.wav,5,engine_idling,1,"['vehicle', 'vehicle_operation', 'engine_idling']"
174276-7-1-0,/Users/aleks/sound_datasets/urbansound8k/audio/fold1/174276-7-1-0.wav,7,jackhammer,1,"['mechanical', 'construction_tools', 'jackhammer']"
143651-2-0-39,/Users/aleks/sound_datasets/urbansound8k/audio/fold1/143651-2-0-39.wav,2,children_playing,1,"['human_animal', 'human', 'children_playing']"
113205-5-1-0,/Users/aleks/sound_datasets/urbansound8k/audio/fold1/113205-5-1-0.wav,5,engine_idling,1,"['vehicle', 'vehicle_operation', 'engine_idling']"
101415-3-0-2,/Users/aleks/sound_datasets/urbansound8k/audio/fold1/101415-3-0-2.wav,3,dog_bark,1,"['human_animal', 'animal', 'dog_bark']"
157867-8-0-28,/Users/aleks/sound_datasets/urbansound8k/audio/fold1/157867-8-0-28.wav,8,siren,1,"['vehicle', 'vehicle_signal', 'siren']"
69304-9-0-14,/Users/aleks/sound_datasets/urbansound8k/audio/fold1/69304-9-0-14.wav,9,street_music,1,"['human_animal', 'human', 'street_music']"
157867-8-0-14,/Users/aleks/sound_datasets/urbansound8k/audio/fold1/157867-8-0-14.wav,8,siren,1,"['vehicle', 'vehicle_signal', 'siren']"
99180-9-0-2,/Users/aleks/sound_datasets/urbansound8k/audio/fold1/99180-9-0-2.wav,9,street_music,1,"['human_animal', 'human', 'street_music']"
180937-7-0-0,/Users/aleks/sound_datasets/urbansound8k/audio/fold1/180937-7-0-0.wav,7,jackhammer,1,"['mechanical', 'construction_tools', 'jackhammer']"
86278-6-0-0,/Users/aleks/sound_datasets/urbansound8k/audio/fold1/86278-6-0-0.wav,6,gun_shot,1,"['impact', 'hazardous', 'gun_shot']"
197318-6-11-0,/Users/aleks/sound_datasets/urbansound8k/audio/fold1/197318-6-11-0.wav,6,gun_shot,1,"['impact', 'hazardous', 'gun_shot']"
192124-2-0-5,/Users/aleks/sound_datasets/urbansound8k/audio/fold1/192124-2-0-5.wav,2,children_playing,1,"['human_animal', 'human', 'children_playing']"
103074-7-4-2,/Users/aleks/sound_datasets/urbansound8k/audio/fold1/103074-7-4-2.wav,7,jackhammer,1,"['mechanical', 'construction_tools', 'jackhammer']"
203356-3-0-2,/Users/aleks/sound_datasets/urbansound8k/audio/fold1/203356-3-0-2.wav,3,dog_bark,1,"['human_animal', 'animal', 'dog_bark']"
165642-4-0-0,/Users/aleks/sound_datasets/urbansound8k/audio/fold1/165642-4-0-0.wav,4,drilling,1,"['mechanical', 'construction_tools', 'drilling']"
146186-5-0-9,/Users/aleks/sound_datasets/urbansound8k/audio/fold1/146186-5-0-9.wav,5,engine_idling,1,"['vehicle', 'vehicle_operation', 'engine_idling']"
57320-0-0-34,/Users/aleks/sound_datasets/urbansound8k/audio/fold1/57320-0-0-34.wav,0,air_conditioner,1,"['mechanical', 'machinery', 'air_conditioner']"
180937-7-2-2,/Users/aleks/sound_datasets/urbansound8k/audio/fold1/180937-7-2-2.wav,7,jackhammer,1,"['mechanical', 'construction_tools', 'jackhammer']"
134717-0-0-22,/Users/aleks/sound_datasets/urbansound8k/audio/fold1/134717-0-0-22.wav,0,air_conditioner,1,"['mechanical', 'machinery', 'air_conditioner']"
165645-4-5-0,/Users/aleks/sound_datasets/urbansound8k/audio/fold1/165645-4-5-0.wav,4,drilling,1,"['mechanical', 'construction_tools', 'drilling']"
135776-2-0-65,/Users/aleks/sound_datasets/urbansound8k/audio/fold1/135776-2-0-65.wav,2,children_playing,1,"['human_animal', 'human', 'children_playing']"
72579-3-0-2,/Users/aleks/sound_datasets/urbansound8k/audio/fold1/72579-3-0-2.wav,3,dog_bark,1,"['human_animal', 'animal', 'dog_bark']"
177621-0-0-145,/Users/aleks/sound_datasets/urbansound8k/audio/fold1/177621-0-0-145.wav,0,air_conditioner,1,"['mechanical', 'machinery', 'air_conditioner']"
138031-2-0-22,/Users/aleks/sound_datasets/urbansound8k/audio/fold1/138031-2-0-22.wav,2,children_playing,1,"['human_animal', 'human', 'children_playing']"
143604-5-0-0,/Users/aleks/sound_datasets/urbansound8k/audio/fold1/143604-5-0-0.wav,5,engine_idling,1,"['vehicle', 'vehicle_operation', 'engine_idling']"
103074-7-1-1,/Users/aleks/sound_datasets/urbansound8k/audio/fold1/103074-7-1-1.wav,7,jackhammer,1,"['mechanical', 'construction_tools', 'jackhammer']"
138031-2-0-45,/Users/aleks/sound_datasets/urbansound8k/audio/fold1/138031-2-0-45.wav,2,children_playing,1,"['human_animal', 'human', 'children_playing']"
197318-6-2-0,/Users/aleks/sound_datasets/urbansound8k/audio/fold1/197318-6-2-0.wav,6,gun_shot,1,"['impact', 'hazardous', 'gun_shot']"
103258-5-0-10,/Users/aleks/sound_datasets/urbansound8k/audio/fold1/103258-5-0-10.wav,5,engine_idling,1,"['vehicle', 'vehicle_operation', 'engine_idling']"
179858-1-0-0,/Users/aleks/sound_datasets/urbansound8k/audio/fold1/179858-1-0-0.wav,1,car_horn,1,"['vehicle', 'vehicle_signal', 'car_horn']"
103074-7-3-3,/Users/aleks/sound_datasets/urbansound8k/audio/fold1/103074-7-3-3.wav,7,jackhammer,1,"['mechanical', 'construction_tools', 'jackhammer']"
57320-0-0-9,/Users/aleks/sound_datasets/urbansound8k/audio/fold1/57320-0-0-9.wav,0,air_conditioner,1,"['mechanical', 'machinery', 'air_conditioner']"
194732-9-0-95,/Users/aleks/sound_datasets/urbansound8k/audio/fold1/194732-9-0-95.wav,9,street_music,1,"['human_animal', 'human', 'street_music']"
40722-8-0-1,/Users/aleks/sound_datasets/urbansound8k/audio/fold1/40722-8-0-1.wav,8,siren,1,"['vehicle', 'vehicle_signal', 'siren']"
146186-5-0-13,/Users/aleks/sound_datasets/urbansound8k/audio/fold1/146186-5-0-13.wav,5,engine_idling,1,"['vehicle', 'vehicle_operation', 'engine_idling']"
193698-2-0-42,/Users/aleks/sound_datasets/urbansound8k/audio/fold1/193698-2-0-42.wav,2,children_playing,1,"['human_animal', 'human', 'children_playing']"
160009-2-0-11,/Users/aleks/sound_datasets/urbansound8k/audio/fold1/160009-2-0-11.wav,2,children_playing,1,"['human_animal', 'human', 'children_playing']"
77766-9-0-4,/Users/aleks/sound_datasets/urbansound8k/audio/fold1/77766-9-0-4.wav,9,street_music,1,"['human_animal', 'human', 'street_music']"
176787-5-0-26,/Users/aleks/sound_datasets/urbansound8k/audio/fold1/176787-5-0-26.wav,5,engine_idling,1,"['vehicle', 'vehicle_operation', 'engine_idling']"
164053-8-2-1,/Users/aleks/sound_datasets/urbansound8k/audio/fold1/164053-8-2-1.wav,8,siren,1,"['vehicle', 'vehicle_signal', 'siren']"
108362-2-0-30,/Users/aleks/sound_datasets/urbansound8k/audio/fold1/108362-2-0-30.wav,2,children_playing,1,"['human_animal', 'human', 'children_playing']"
159738-8-0-19,/Users/aleks/sound_datasets/urbansound8k/audio/fold1/159738-8-0-19.wav,8,siren,1,"['vehicle', 'vehicle_signal', 'siren']"
139951-9-0-45,/Users/aleks/sound_datasets/urbansound8k/audio/fold1/139951-9-0-45.wav,9,street_music,1,"['human_animal', 'human', 'street_music']"
102305-6-0-0,/Users/aleks/sound_datasets/urbansound8k/audio/fold1/102305-6-0-0.wav,6,gun_shot,1,"['impact', 'hazardous', 'gun_shot']"
180937-7-1-7,/Users/aleks/sound_datasets/urbansound8k/audio/fold1/180937-7-1-7.wav,7,jackhammer,1,"['mechanical', 'construction_tools', 'jackhammer']"
192124-2-0-15,/Users/aleks/sound_datasets/urbansound8k/audio/fold1/192124-2-0-15.wav,2,children_playing,1,"['human_animal', 'human', 'children_playing']"
98223-7-2-0,/Users/aleks/sound_datasets/urbansound8k/audio/fold1/98223-7-2-0.wav,7,jackhammer,1,"['mechanical', 'construction_tools', 'jackhammer']"
124489-9-0-17,/Users/aleks/sound_datasets/urbansound8k/audio/fold1/124489-9-0-17.wav,9,street_music,1,"['human_animal', 'human', 'street_music']"
46669-4-0-49,/Users/aleks/sound_datasets/urbansound8k/audio/fold1/46669-4-0-49.wav,4,drilling,1,"['mechanical', 'construction_tools', 'drilling']"
194732-9-0-126,/Users/aleks/sound_datasets/urbansound8k/audio/fold1/194732-9-0-126.wav,9,street_music,1,"['human_animal', 'human', 'street_music']"
46669-4-0-61,/Users/aleks/sound_datasets/urbansound8k/audio/fold1/46669-4-0-61.wav,4,drilling,1,"['mechanical', 'construction_tools', 'drilling']"
119455-5-0-7,/Users/aleks/sound_datasets/urbansound8k/audio/fold1/119455-5-0-7.wav,5,engine_idling,1,"['vehicle', 'vehicle_operation', 'engine_idling']"
151977-0-0-2,/Users/aleks/sound_datasets/urbansound8k/audio/fold1/151977-0-0-2.wav,0,air_conditioner,1,"['mechanical', 'machinery', 'air_conditioner']"
157867-8-0-1,/Users/aleks/sound_datasets/urbansound8k/audio/fold1/157867-8-0-1.wav,8,siren,1,"['vehicle', 'vehicle_signal', 'siren']"
26270-9-0-30,/Users/aleks/sound_datasets/urbansound8k/audio/fold1/26270-9-0-30.wav,9,street_music,1,"['human_animal', 'human', 'street_music']"
78360-4-0-14,/Users/aleks/sound_datasets/urbansound8k/audio/fold1/78360-4-0-14.wav,4,drilling,1,"['mechanical', 'construction_tools', 'drilling']"
180937-7-3-5,/Users/aleks/sound_datasets/urbansound8k/audio/fold1/180937-7-3-5.wav,7,jackhammer,1,"['mechanical', 'construction_tools', 'jackhammer']"
54858-3-0-0,/Users/aleks/sound_datasets/urbansound8k/audio/fold1/54858-3-0-0.wav,3,dog_bark,1,"['human_animal', 'animal', 'dog_bark']"
180937-7-3-4,/Users/aleks/sound_datasets/urbansound8k/audio/fold1/180937-7-3-4.wav,7,jackhammer,1,"['mechanical', 'construction_tools', 'jackhammer']"
21684-9-0-5,/Users/aleks/sound_datasets/urbansound8k/audio/fold1/21684-9-0-5.wav,9,street_music,1,"['human_animal', 'human', 'street_music']"
78360-4-0-15,/Users/aleks/sound_datasets/urbansound8k/audio/fold1/78360-4-0-15.wav,4,drilling,1,"['mechanical', 'construction_tools', 'drilling']"
151977-0-0-3,/Users/aleks/sound_datasets/urbansound8k/audio/fold1/151977-0-0-3.wav,0,air_conditioner,1,"['mechanical', 'machinery', 'air_conditioner']"
157867-8-0-0,/Users/aleks/sound_datasets/urbansound8k/audio/fold1/157867-8-0-0.wav,8,siren,1,"['vehicle', 'vehicle_signal', 'siren']"
119455-5-0-6,/Users/aleks/sound_datasets/urbansound8k/audio/fold1/119455-5-0-6.wav,5,engine_idling,1,"['vehicle', 'vehicle_operation', 'engine_idling']"
46669-4-0-48,/Users/aleks/sound_datasets/urbansound8k/audio/fold1/46669-4-0-48.wav,4,drilling,1,"['mechanical', 'construction_tools', 'drilling']"
124489-9-0-16,/Users/aleks/sound_datasets/urbansound8k/audio/fold1/124489-9-0-16.wav,9,street_music,1,"['human_animal', 'human', 'street_music']"
26270-9-0-19,/Users/aleks/sound_datasets/urbansound8k/audio/fold1/26270-9-0-19.wav,9,street_music,1,"['human_animal', 'human', 'street_music']"
65749-3-1-14,/Users/aleks/sound_datasets/urbansound8k/audio/fold1/65749-3-1-14.wav,3,dog_bark,1,"['human_animal', 'animal', 'dog_bark']"
73277-9-0-28,/Users/aleks/sound_datasets/urbansound8k/audio/fold1/73277-9-0-28.wav,9,street_music,1,"['human_animal', 'human', 'street_music']"
180937-7-1-6,/Users/aleks/sound_datasets/urbansound8k/audio/fold1/180937-7-1-6.wav,7,jackhammer,1,"['mechanical', 'construction_tools', 'jackhammer']"
174276-7-6-0,/Users/aleks/sound_datasets/urbansound8k/audio/fold1/174276-7-6-0.wav,7,jackhammer,1,"['mechanical', 'construction_tools', 'jackhammer']"
197073-3-7-0,/Users/aleks/sound_datasets/urbansound8k/audio/fold1/197073-3-7-0.wav,3,dog_bark,1,"['human_animal', 'animal', 'dog_bark']"
143651-2-0-63,/Users/aleks/sound_datasets/urbansound8k/audio/fold1/143651-2-0-63.wav,2,children_playing,1,"['human_animal', 'human', 'children_playing']"
159738-8-0-18,/Users/aleks/sound_datasets/urbansound8k/audio/fold1/159738-8-0-18.wav,8,siren,1,"['vehicle', 'vehicle_signal', 'siren']"
176257-3-0-0,/Users/aleks/sound_datasets/urbansound8k/audio/fold1/176257-3-0-0.wav,3,dog_bark,1,"['human_animal', 'animal', 'dog_bark']"
164053-8-2-0,/Users/aleks/sound_datasets/urbansound8k/audio/fold1/164053-8-2-0.wav,8,siren,1,"['vehicle', 'vehicle_signal', 'siren']"
177621-0-0-88,/Users/aleks/sound_datasets/urbansound8k/audio/fold1/177621-0-0-88.wav,0,air_conditioner,1,"['mechanical', 'machinery', 'air_conditioner']"
176787-5-0-27,/Users/aleks/sound_datasets/urbansound8k/audio/fold1/176787-5-0-27.wav,5,engine_idling,1,"['vehicle', 'vehicle_operation', 'engine_idling']"
172314-9-0-51,/Users/aleks/sound_datasets/urbansound8k/audio/fold1/172314-9-0-51.wav,9,street_music,1,"['human_animal', 'human', 'street_music']"
77766-9-0-5,/Users/aleks/sound_datasets/urbansound8k/audio/fold1/77766-9-0-5.wav,9,street_music,1,"['human_animal', 'human', 'street_music']"
146186-5-0-12,/Users/aleks/sound_datasets/urbansound8k/audio/fold1/146186-5-0-12.wav,5,engine_idling,1,"['vehicle', 'vehicle_operation', 'engine_idling']"
40722-8-0-0,/Users/aleks/sound_datasets/urbansound8k/audio/fold1/40722-8-0-0.wav,8,siren,1,"['vehicle', 'vehicle_signal', 'siren']"
103074-7-3-2,/Users/aleks/sound_datasets/urbansound8k/audio/fold1/103074-7-3-2.wav,7,jackhammer,1,"['mechanical', 'construction_tools', 'jackhammer']"
182800-2-1-0,/Users/aleks/sound_datasets/urbansound8k/audio/fold1/182800-2-1-0.wav,2,children_playing,1,"['human_animal', 'human', 'children_playing']"
118101-3-0-0,/Users/aleks/sound_datasets/urbansound8k/audio/fold1/118101-3-0-0.wav,3,dog_bark,1,"['human_animal', 'animal', 'dog_bark']"
165645-4-2-0,/Users/aleks/sound_datasets/urbansound8k/audio/fold1/165645-4-2-0.wav,4,drilling,1,"['mechanical', 'construction_tools', 'drilling']"
103258-5-0-11,/Users/aleks/sound_datasets/urbansound8k/audio/fold1/103258-5-0-11.wav,5,engine_idling,1,"['vehicle', 'vehicle_operation', 'engine_idling']"
134717-0-0-2,/Users/aleks/sound_datasets/urbansound8k/audio/fold1/134717-0-0-2.wav,0,air_conditioner,1,"['mechanical', 'machinery', 'air_conditioner']"
103074-7-1-0,/Users/aleks/sound_datasets/urbansound8k/audio/fold1/103074-7-1-0.wav,7,jackhammer,1,"['mechanical', 'construction_tools', 'jackhammer']"
103074-7-1-2,/Users/aleks/sound_datasets/urbansound8k/audio/fold1/103074-7-1-2.wav,7,jackhammer,1,"['mechanical', 'construction_tools', 'jackhammer']"
182800-2-3-0,/Users/aleks/sound_datasets/urbansound8k/audio/fold1/182800-2-3-0.wav,2,children_playing,1,"['human_animal', 'human', 'children_playing']"
127873-0-0-0,/Users/aleks/sound_datasets/urbansound8k/audio/fold1/127873-0-0-0.wav,0,air_conditioner,1,"['mechanical', 'machinery', 'air_conditioner']"
177621-0-0-109,/Users/aleks/sound_datasets/urbansound8k/audio/fold1/177621-0-0-109.wav,0,air_conditioner,1,"['mechanical', 'machinery', 'air_conditioner']"
176258-3-1-12,/Users/aleks/sound_datasets/urbansound8k/audio/fold1/176258-3-1-12.wav,3,dog_bark,1,"['human_animal', 'animal', 'dog_bark']"
103258-5-0-13,/Users/aleks/sound_datasets/urbansound8k/audio/fold1/103258-5-0-13.wav,5,engine_idling,1,"['vehicle', 'vehicle_operation', 'engine_idling']"
134717-0-0-0,/Users/aleks/sound_datasets/urbansound8k/audio/fold1/134717-0-0-0.wav,0,air_conditioner,1,"['mechanical', 'machinery', 'air_conditioner']"
164053-8-0-0,/Users/aleks/sound_datasets/urbansound8k/audio/fold1/164053-8-0-0.wav,8,siren,1,"['vehicle', 'vehicle_signal', 'siren']"
103074-7-3-0,/Users/aleks/sound_datasets/urbansound8k/audio/fold1/103074-7-3-0.wav,7,jackhammer,1,"['mechanical', 'construction_tools', 'jackhammer']"
146186-5-0-10,/Users/aleks/sound_datasets/urbansound8k/audio/fold1/146186-5-0-10.wav,5,engine_idling,1,"['vehicle', 'vehicle_operation', 'engine_idling']"
203440-3-0-1,/Users/aleks/sound_datasets/urbansound8k/audio/fold1/203440-3-0-1.wav,3,dog_bark,1,"['human_animal', 'animal', 'dog_bark']"
40722-8-0-2,/Users/aleks/sound_datasets/urbansound8k/audio/fold1/40722-8-0-2.wav,8,siren,1,"['vehicle', 'vehicle_signal', 'siren']"
176787-5-0-25,/Users/aleks/sound_datasets/urbansound8k/audio/fold1/176787-5-0-25.wav,5,engine_idling,1,"['vehicle', 'vehicle_operation', 'engine_idling']"
77766-9-0-7,/Users/aleks/sound_datasets/urbansound8k/audio/fold1/77766-9-0-7.wav,9,street_music,1,"['human_animal', 'human', 'street_music']"
194732-9-0-41,/Users/aleks/sound_datasets/urbansound8k/audio/fold1/194732-9-0-41.wav,9,street_music,1,"['human_animal', 'human', 'street_music']"
176787-5-0-19,/Users/aleks/sound_datasets/urbansound8k/audio/fold1/176787-5-0-19.wav,5,engine_idling,1,"['vehicle', 'vehicle_operation', 'engine_idling']"
165645-4-0-0,/Users/aleks/sound_datasets/urbansound8k/audio/fold1/165645-4-0-0.wav,4,drilling,1,"['mechanical', 'construction_tools', 'drilling']"
164053-8-2-2,/Users/aleks/sound_datasets/urbansound8k/audio/fold1/164053-8-2-2.wav,8,siren,1,"['vehicle', 'vehicle_signal', 'siren']"
78360-4-0-8,/Users/aleks/sound_datasets/urbansound8k/audio/fold1/78360-4-0-8.wav,4,drilling,1,"['mechanical', 'construction_tools', 'drilling']"
44736-5-0-1,/Users/aleks/sound_datasets/urbansound8k/audio/fold1/44736-5-0-1.wav,5,engine_idling,1,"['vehicle', 'vehicle_operation', 'engine_idling']"
73277-9-0-16,/Users/aleks/sound_datasets/urbansound8k/audio/fold1/73277-9-0-16.wav,9,street_music,1,"['human_animal', 'human', 'street_music']"
193698-2-0-113,/Users/aleks/sound_datasets/urbansound8k/audio/fold1/193698-2-0-113.wav,2,children_playing,1,"['human_animal', 'human', 'children_playing']"
180937-7-1-4,/Users/aleks/sound_datasets/urbansound8k/audio/fold1/180937-7-1-4.wav,7,jackhammer,1,"['mechanical', 'construction_tools', 'jackhammer']"
124489-9-0-14,/Users/aleks/sound_datasets/urbansound8k/audio/fold1/124489-9-0-14.wav,9,street_music,1,"['human_animal', 'human', 'street_music']"
165067-2-0-72,/Users/aleks/sound_datasets/urbansound8k/audio/fold1/165067-2-0-72.wav,2,children_playing,1,"['human_animal', 'human', 'children_playing']"
7061-6-0-0,/Users/aleks/sound_datasets/urbansound8k/audio/fold1/7061-6-0-0.wav,6,gun_shot,1,"['impact', 'hazardous', 'gun_shot']"
